track_id,track_name,artist_name,album_name,release_date,popularity,duration_ms,explicit,playlist_source,playlist_id,city,artist_genres,artist_popularity,artist_followers,track_popularity,preview_url,markets_available,artist_genres_clean,release_date_parsed,release_year,release_month,release_decade,artist_popularity_is_outlier,track_popularity_is_outlier,artist_followers_is_outlier,duration_ms_is_outlier,duration_minutes,artist_tier,popularity_category,music_era,genre_count,track_age
23wRw8B1BQ74VjAb0uvHVG,Runnin’ With An Angel,Riley Green,Different 'Round Here,2019-09-20,46,236293,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,79,1187341,46,,184,country,2019-09-20,2019.0,9.0,2010.0,False,False,False,False,3.9382166666666665,Superstar,Medium,2010s,1,6.0
50QL2fqn6EDwpBUJ5QaQ4m,Porch Swing Angel,Muscadine Bloodline,Porch Swing Angel,2016-04-17,70,230272,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"red dirt, country, texas country",67,364650,70,,171,"red dirt, country, texas country",2016-04-17,2016.0,4.0,2010.0,False,False,False,False,3.8378666666666668,Large,High,2010s,3,9.0
0Ta3jOf8m9yCSWMVwd8Qlf,International Harvester,Craig Morgan,Little Bit Of Life,2006-10-31,1,228653,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",61,1086266,1,,0,"country, acoustic country",2006-10-31,2006.0,10.0,2000.0,False,False,False,False,3.8108833333333334,Superstar,Unknown,2000s,2,19.0
1wCvUnwMr7bwn99khpCiPf,Tailgate Blues,Luke Bryan,Tailgates & Tanlines,2011-08-09,0,223173,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",80,9280208,0,,0,"country, acoustic country",2011-08-09,2011.0,8.0,2010.0,False,False,False,False,3.71955,Superstar,,2010s,2,14.0
0YVdTI4w1BEqSjGNXcRjX1,REDNECKER,HARDY,THIS OLE BOY,2018-10-19,4,201832,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, country rock",77,1385283,4,,0,"country, country rock",2018-10-19,2018.0,10.0,2010.0,False,False,False,False,3.3638666666666666,Superstar,Unknown,2010s,2,7.0
14PfmQ4Gsi8tVOAo7xbRD3,Good Time - Dance Mix,Alan Jackson,Good Time (Dance Mix),2008-07-08,33,285586,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, christian country, classic country",77,3225628,33,,172,"country, christian country, classic country",2008-07-08,2008.0,7.0,2000.0,False,False,False,False,4.759766666666667,Superstar,Low,2000s,3,17.0
6cqxDqWwB9o3j3eHMSV2mA,Different 'Round Here,Riley Green,Different 'Round Here,2019-09-20,64,183333,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,79,1187341,64,,184,country,2019-09-20,2019.0,9.0,2010.0,False,False,False,False,3.05555,Superstar,High,2010s,1,6.0
6s9m5J92By7jii22Q2XtY2,Somethin' Bad (with Carrie Underwood),Miranda Lambert,Platinum,2014-06-02,69,169586,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,72,3692530,69,,185,country,2014-06-02,2014.0,6.0,2010.0,False,False,False,False,2.826433333333333,Superstar,High,2010s,1,11.0
0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,Carrie Underwood,Some Hearts,2005-11-14,81,199946,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,74,6118511,81,,185,country,2005-11-14,2005.0,11.0,2000.0,False,False,False,False,3.3324333333333334,Superstar,Viral,2000s,1,20.0
5XqHOqbjKb7YsQV6f3eGeD,Georgia Time,Riley Green,Georgia Time,2018-06-01,68,221200,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,79,1187341,68,,184,country,2018-06-01,2018.0,6.0,2010.0,False,False,False,False,3.6866666666666665,Superstar,High,2010s,1,7.0
2tgQaL85WoRfgEa4hFQgrE,Feathered Indians,Tyler Childers,Purgatory,2017-08-04,83,224946,True,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, outlaw country, red dirt, alt country, texas country, bluegrass",80,2988180,83,,185,"country, outlaw country, red dirt, alt country, texas country, bluegrass",2017-08-04,2017.0,8.0,2010.0,False,False,False,False,3.7491,Superstar,Viral,2010s,6,8.0
47IjKaQ2mIZlQLEOZAVKIU,Hard Times,Tyler Childers,Bottles and Bibles,2011-10-11,0,178160,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, outlaw country, red dirt, alt country, texas country, bluegrass",80,2988180,0,,0,"country, outlaw country, red dirt, alt country, texas country, bluegrass",2011-10-11,2011.0,10.0,2010.0,False,False,False,False,2.969333333333333,Superstar,,2010s,6,14.0
4j6GMcVcqZf1r0GDqMtYp6,Prayed For You,Matt Stell,Everywhere But On,2019-10-25,61,210373,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, pop country",51,85500,61,,185,"country, pop country",2019-10-25,2019.0,10.0,2010.0,False,False,False,False,3.5062166666666665,Medium,High,2010s,2,6.0
30RZAuEkYeDXvy46Iv6l7E,Homesick,Kane Brown,Experiment Extended,2019-11-01,65,205400,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, pop country",77,5709978,65,,185,"country, pop country",2019-11-01,2019.0,11.0,2010.0,False,False,False,False,3.4233333333333333,Superstar,High,2010s,2,6.0
0AYbVoeF03NYhM0fvKjAuU,Make Me Want To,Jimmie Allen,Mercury Lane,2018-10-12,0,172280,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,55,271131,0,,0,country,2018-10-12,2018.0,10.0,2010.0,False,False,False,False,2.8713333333333333,Large,,2010s,1,7.0
6MBUUSIWCzaXW4q58Ktrv9,Slow Dance In A Parking Lot,Jordan Davis,Home State,2018-03-23,72,193929,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,76,1544095,72,,184,country,2018-03-23,2018.0,3.0,2010.0,False,False,False,False,3.23215,Superstar,High,2010s,1,7.0
72Fnsr9pkCyXCmY3BS7sbx,Hippies and Cowboys,Cody Jinks,Less Wise,2010-06-28,0,300680,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"red dirt, texas country, outlaw country, country",69,1129757,0,,0,"red dirt, texas country, outlaw country, country",2010-06-28,2010.0,6.0,2010.0,False,False,False,False,5.011333333333333,Superstar,,2010s,4,15.0
0v1U24PRkaqgPRq96mDE8k,Mamma Song,Cody Jinks,Adobe Sessions,2015-01-12,0,259360,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"red dirt, texas country, outlaw country, country",69,1129757,0,,0,"red dirt, texas country, outlaw country, country",2015-01-12,2015.0,1.0,2010.0,False,False,False,False,4.322666666666667,Superstar,,2010s,4,10.0
0fCwTrRNfoNk962ati8n2K,All Your'n,Tyler Childers,Country Squire,2019-08-02,83,218280,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, outlaw country, red dirt, alt country, texas country, bluegrass",80,2988180,83,,185,"country, outlaw country, red dirt, alt country, texas country, bluegrass",2019-08-02,2019.0,8.0,2010.0,False,False,False,False,3.638,Superstar,Viral,2010s,6,6.0
6VChAU4QENeLwf3OaHBJxC,Must Be The Whiskey,Cody Jinks,Lifers,2018-07-27,1,205333,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"red dirt, texas country, outlaw country, country",69,1129757,1,,0,"red dirt, texas country, outlaw country, country",2018-07-27,2018.0,7.0,2010.0,False,False,False,False,3.4222166666666665,Superstar,Unknown,2010s,4,7.0
1HXy5I3HTWq8OvxCn0z7G7,Heaven,Kane Brown,Kane Brown (Deluxe Edition),2017-10-06,75,179506,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, pop country",77,5709978,75,,185,"country, pop country",2017-10-06,2017.0,10.0,2010.0,False,False,False,False,2.9917666666666665,Superstar,High,2010s,2,8.0
3t5OV1asJHmOlf23T08CLv,Lady May,Tyler Childers,Purgatory,2017-08-04,79,183533,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, outlaw country, red dirt, alt country, texas country, bluegrass",80,2988180,79,,185,"country, outlaw country, red dirt, alt country, texas country, bluegrass",2017-08-04,2017.0,8.0,2010.0,False,False,False,False,3.058883333333333,Superstar,High,2010s,6,8.0
52ioLaTnO2J7BWY8UN2n9D,Round Here Buzz,Eric Church,Mr. Misunderstood,2015-11-11,69,214626,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",77,4083479,69,,184,"country, acoustic country",2015-11-11,2015.0,11.0,2010.0,False,False,False,False,3.5771,Superstar,High,2010s,2,10.0
7GQjJEwqlp6m5HNWVQd6OR,Good Directions,Billy Currington,Doin' Somethin' Right,2005-01-01,79,215853,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",71,2716759,79,,184,"country, acoustic country",2005-01-01,2005.0,1.0,2000.0,False,False,False,False,3.59755,Superstar,High,2000s,2,20.0
5JnLiuMgRAWoHYOhatFP3s,People Are Crazy,Billy Currington,Little Bit Of Everything,2008-01-01,42,231360,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",71,2716759,42,,0,"country, acoustic country",2008-01-01,2008.0,1.0,2000.0,False,False,False,False,3.856,Superstar,Medium,2000s,2,17.0
6a7wXoZOARI8IqEXObjhDz,Pretty Good At Drinkin' Beer,Billy Currington,Enjoy Yourself,2010-01-01,0,179906,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",71,2716759,0,,0,"country, acoustic country",2010-01-01,2010.0,1.0,2010.0,False,False,False,False,2.9984333333333333,Superstar,,2010s,2,15.0
4etE2X6t7GmyiuYLIdI8H5,Redneck Yacht Club,Craig Morgan,My Kind Of Livin',2005-03-08,2,230373,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",61,1086266,2,,0,"country, acoustic country",2005-03-08,2005.0,3.0,2000.0,False,False,False,False,3.83955,Superstar,Unknown,2000s,2,20.0
5jFid6SUnYqohvNvNuZvIz,These Are My People,Rodney Atkins,If You're Going Through Hell,2006-07-18,64,213653,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",67,1987023,64,,185,"country, acoustic country",2006-07-18,2006.0,7.0,2000.0,False,False,False,False,3.5608833333333334,Superstar,High,2000s,2,19.0
2WKLUgklz0VDX5bKTZ3eYD,Buy Me a Boat,Chris Janson,Buy Me a Boat,2015-10-30,74,179077,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,63,422161,74,,184,country,2015-10-30,2015.0,10.0,2010.0,False,False,False,False,2.9846166666666667,Large,High,2010s,1,10.0
7f08qp3HROTkfrtNpiYGGo,Dirt On My Boots,Jon Pardi,California Sunrise,2016-05-13,81,201893,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",78,2258962,81,,184,"country, acoustic country",2016-05-13,2016.0,5.0,2010.0,False,False,False,False,3.3648833333333332,Superstar,Viral,2010s,2,9.0
0WyFpxYlBCgH1gMXd26OOr,Flatliner (feat. Dierks Bentley),Cole Swindell,You Should Be Here,2016-05-06,66,177066,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",70,2515967,66,,184,"country, acoustic country",2016-05-06,2016.0,5.0,2010.0,False,False,False,False,2.9511,Superstar,High,2010s,2,9.0
29aSfWddeZJCfnrcMb20sy,Homeboy,Eric Church,Chief,2011-01-01,61,227226,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",77,4083479,61,,183,"country, acoustic country",2011-01-01,2011.0,1.0,2010.0,False,False,False,False,3.7871,Superstar,High,2010s,2,14.0
3d1qN7AHge6BXuVPutcpI5,Some Of It,Eric Church,Desperate Man,2018-10-05,62,195146,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",77,4083479,62,,184,"country, acoustic country",2018-10-05,2018.0,10.0,2010.0,False,False,False,False,3.2524333333333333,Superstar,High,2010s,2,7.0
2Ql3AOQedeK5gFq8tM1tIY,Bama Breeze,Jimmy Buffett,Take the Weather with You,2006-10-10,54,191440,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,,73,1267256,54,,185,,2006-10-10,2006.0,10.0,2000.0,False,False,False,False,3.1906666666666665,Superstar,Medium,2000s,0,19.0
6lyKOW0FNW6aAZdKVgoM8m,Good Time,Alan Jackson,Good Time,2008-11-05,71,306773,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, christian country, classic country",77,3225628,71,,185,"country, christian country, classic country",2008-11-05,2008.0,11.0,2000.0,False,False,False,False,5.1128833333333334,Superstar,High,2000s,3,17.0
5ExWY6ojo1Qm3rC7iaEqx2,Small Town Southern Man,Alan Jackson,Good Time,2008-11-05,63,280266,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, christian country, classic country",77,3225628,63,,185,"country, christian country, classic country",2008-11-05,2008.0,11.0,2000.0,False,False,False,False,4.6711,Superstar,High,2000s,3,17.0
5RuCWf4bJC0rqA05b7nWfd,Country Boy,Alan Jackson,Good Time,2008-11-05,69,246080,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, christian country, classic country",77,3225628,69,,185,"country, christian country, classic country",2008-11-05,2008.0,11.0,2000.0,False,False,False,False,4.101333333333334,Superstar,High,2000s,3,17.0
5pvqWUXHwUfSH4CC03dPbN,1976,Alan Jackson,Good Time,2008-11-05,49,249466,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, christian country, classic country",77,3225628,49,,185,"country, christian country, classic country",2008-11-05,2008.0,11.0,2000.0,False,False,False,False,4.157766666666666,Superstar,Medium,2000s,3,17.0
4BByCzxIRRciYomMMIXLKR,Nothing Left To Do,Alan Jackson,Good Time,2008-11-05,33,284133,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, christian country, classic country",77,3225628,33,,185,"country, christian country, classic country",2008-11-05,2008.0,11.0,2000.0,False,False,False,False,4.73555,Superstar,Low,2000s,3,17.0
2Hc4t9N2nt37oO4sF9BynI,I Hope,Gabby Barrett,I Hope,2019-01-25,0,209228,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,65,409819,0,,0,country,2019-01-25,2019.0,1.0,2010.0,False,False,False,False,3.4871333333333334,Large,,2010s,1,6.0
0ME1Lv9K21SHHrwYaClxlG,Bartender (Sittin' At A Bar),Rehab,Bartender Song (Sittin' At A Bar),2008-01-01,56,219280,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country hip hop,54,356460,56,,82,country hip hop,2008-01-01,2008.0,1.0,2000.0,False,False,False,False,3.6546666666666665,Large,Medium,2000s,1,17.0
2Zv9cKaT82kHOutvQmBUnD,Much Too Young (To Feel This Damn Old) - Recorded at Spotify Studios NYC,Jason Aldean,Spotify Singles,2017-09-05,0,157025,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",79,6921226,0,,0,"country, acoustic country",2017-09-05,2017.0,9.0,2010.0,False,False,False,False,2.6170833333333334,Superstar,,2010s,2,8.0
4objxuNfJlJHomkRIPa2Y2,Drinking Alone,Carrie Underwood,Cry Pretty,2018-09-14,53,258293,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,74,6118511,53,,184,country,2018-09-14,2018.0,9.0,2010.0,False,False,False,False,4.304883333333334,Superstar,Medium,2010s,1,7.0
3aMUiKCIXJeurR5ppEMJZD,Six Feet Apart,Luke Combs,Six Feet Apart,2020-05-01,53,199068,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,87,12938346,53,,184,country,2020-05-01,2020.0,5.0,2020.0,False,False,False,False,3.3178,Superstar,Medium,Current,1,5.0
5g0XcG0apQTlO3X8r38vGf,Down To The Honkytonk,Jake Owen,Greetings From...Jake,2019-03-29,5,186866,True,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",67,1983275,5,,0,"country, acoustic country",2019-03-29,2019.0,3.0,2010.0,False,False,False,False,3.1144333333333334,Superstar,Unknown,2010s,2,6.0
3OjNkFFZavF89xvRqWCXmU,On My Way to You,Cody Johnson,Ain't Nothin' to It,2019-01-18,69,213306,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"texas country, country, red dirt",78,1803065,69,,184,"texas country, country, red dirt",2019-01-18,2019.0,1.0,2010.0,False,False,False,False,3.5551,Superstar,High,2010s,3,6.0
56eGOeSsqdg3FLxdo83TwV,Rumor,Lee Brice,Lee Brice,2017-11-03,79,198440,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",71,2432684,79,,185,"country, acoustic country",2017-11-03,2017.0,11.0,2010.0,False,False,False,False,3.3073333333333332,Superstar,High,2010s,2,8.0
4rW9EUFaMSNVY8JhbqrB6z,Me and My Kind,Cody Johnson,Cowboy Like Me,2014-01-14,72,156200,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"texas country, country, red dirt",78,1803065,72,,185,"texas country, country, red dirt",2014-01-14,2014.0,1.0,2010.0,False,False,False,False,2.6033333333333335,Superstar,High,2010s,3,11.0
6UL2RC5J2vMau9KOMKQfJg,We Back,Jason Aldean,9,2019-11-22,59,197160,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",79,6921226,59,,185,"country, acoustic country",2019-11-22,2019.0,11.0,2010.0,False,False,False,False,3.286,Superstar,Medium,2010s,2,6.0
0fbR95FEaJUxiQYaqZZukv,Whitehouse Road,Tyler Childers,Purgatory,2017-08-04,76,280786,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, outlaw country, red dirt, alt country, texas country, bluegrass",80,2988180,76,,185,"country, outlaw country, red dirt, alt country, texas country, bluegrass",2017-08-04,2017.0,8.0,2010.0,False,False,False,False,4.679766666666667,Superstar,High,2010s,6,8.0
58is1MxJ0mafkdwalyYanU,Backup Plan (feat. Luke Combs),Bailey Zimmerman,Backup Plan (feat. Luke Combs),2025-05-02,83,181518,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,country,81,1824943,83,,184,country,2025-05-02,2025.0,5.0,2020.0,False,False,False,False,3.0253,Superstar,Viral,Current,1,0.0
76O7oz3bvW0WCBqXs9Tkuf,River Washed Hair,Zach Bryan,Streets of London,2025-07-02,68,261601,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,"country, red dirt",89,6840935,68,,184,"country, red dirt",2025-07-02,2025.0,7.0,2020.0,False,False,False,False,4.360016666666667,Superstar,High,Current,2,0.0
616Xu0RK8RbTkYSDIkB60B,We Can Always Move On,Cole Swindell,We Can Always Move On,2025-04-18,62,199626,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,"country, acoustic country",70,2515967,62,,184,"country, acoustic country",2025-04-18,2025.0,4.0,2020.0,False,False,False,False,3.3271,Superstar,High,Current,2,0.0
4OG8nSaGmiATo0y59bvehc,House Again,Hudson Westbrook,House Again,2024-10-18,32,202290,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,country,73,247662,32,,0,country,2024-10-18,2024.0,10.0,2020.0,False,False,False,False,3.3715,Large,Low,Current,1,1.0
4QpuZ1Qbcd11aOtY1kGMRg,The Fall,Cody Johnson,Leather Deluxe Edition,2024-11-01,71,197626,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,"texas country, country, red dirt",78,1803065,71,,184,"texas country, country, red dirt",2024-11-01,2024.0,11.0,2020.0,False,False,False,False,3.2937666666666665,Superstar,High,Current,3,1.0
2V45ERWv9xrvV7Udm0a8di,Not At This Party,Dasha,Not At This Party,2025-02-28,77,212437,True,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,,73,369680,77,,184,,2025-02-28,2025.0,2.0,2020.0,False,False,False,False,3.5406166666666667,Large,High,Current,0,0.0
6cEckA5rG2RkkXKaqNMrt9,Never Call Again,Gavin Adcock,Never Call Again,2025-03-21,69,175990,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,"country, red dirt",74,374299,69,,184,"country, red dirt",2025-03-21,2025.0,3.0,2020.0,False,False,False,False,2.9331666666666667,Large,High,Current,2,0.0
0SWHS54IqnYyLSYifmhXI7,Rattlesnake Preacher,Ashley McBryde,Rattlesnake Preacher,2025-06-26,56,235253,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,country,58,319447,56,,184,country,2025-06-26,2025.0,6.0,2020.0,False,False,False,False,3.9208833333333333,Large,Medium,Current,1,0.0
3smDl9Xz8eC2ldlkVFk5xM,Comin' In Cold,Bailey Zimmerman,Comin' In Cold,2025-06-06,76,180000,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,country,81,1824943,76,,184,country,2025-06-06,2025.0,6.0,2020.0,False,False,False,False,3.0,Superstar,High,Current,1,0.0
0ryWwDkI0VcjMYJBrN9Fir,GOD & GUNS N’ ROSES,Tyler Braden,GOD & GUNS N’ ROSES,2025-02-21,73,216684,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,country,68,218947,73,,184,country,2025-02-21,2025.0,2.0,2020.0,False,False,False,False,3.6114,Large,High,Current,1,0.0
04emojnbYkrRmv5qtJcgVP,What I Want (feat. Tate McRae),Morgan Wallen,I’m The Problem,2025-05-16,93,184517,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,country,96,13031159,93,,183,country,2025-05-16,2025.0,5.0,2020.0,False,False,False,False,3.075283333333333,Superstar,Viral,Current,1,0.0
4Km9FSF9iaQiTLnFPdbPom,6 Months Later,Megan Moroney,6 Months Later,2025-06-20,83,182868,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,country,80,971339,83,,185,country,2025-06-20,2025.0,6.0,2020.0,False,False,False,False,3.0478,Large,Viral,Current,1,0.0
7oVLRzi1EwTesr40S0f0Yl,All The Way (feat. Bailey Zimmerman),BigXthaPlug,All The Way (feat. Bailey Zimmerman),2025-04-04,58,165000,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,southern hip hop,84,1736723,58,,185,southern hip hop,2025-04-04,2025.0,4.0,2020.0,False,False,False,False,2.75,Superstar,Medium,Current,1,0.0
5WoUQ3Y1EGkLoIVyLnICmr,Old Way,The Castellows,Homecoming,2025-05-30,52,250889,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,,54,90618,52,,184,,2025-05-30,2025.0,5.0,2020.0,False,False,False,False,4.181483333333333,Medium,Medium,Current,0,0.0
5KUD7qUTDNyyweV4zpjxsF,Left To Get Right,Cole Swindell,Spanish Moss,2025-06-27,61,181453,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,"country, acoustic country",70,2515967,61,,184,"country, acoustic country",2025-06-27,2025.0,6.0,2020.0,False,False,False,False,3.0242166666666668,Superstar,High,Current,2,0.0
1KZG1H1OCugGqIRmk1wF9m,Indigo (feat. Avery Anna),Sam Barber,Restless Mind,2024-11-01,88,286634,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,country,78,743477,88,,184,country,2024-11-01,2024.0,11.0,2020.0,False,False,False,False,4.777233333333333,Large,Viral,Current,1,1.0
3Sg0jiuv2ckmxTBX4tLJQq,Just Like Johnny,Redferrin,Old No. 7,2024-02-16,80,199392,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,country,66,119539,80,,184,country,2024-02-16,2024.0,2.0,2020.0,False,False,False,False,3.3232,Large,High,Current,1,1.0
4v9alNvEjLjvqo4LNWwswl,weren't for the wind,Ella Langley,weren't for the wind,2024-10-04,79,193666,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,country,77,490552,79,,185,country,2024-10-04,2024.0,10.0,2020.0,False,False,False,False,3.2277666666666667,Large,High,Current,1,1.0
58fTwT5KI81Ktoi6Mjp1ZP,HEART HALF EMPTY (FEAT. LAUREN ALAINA),Chase Matthew,CHASE,2025-02-21,60,193076,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,"country, country hip hop",66,418786,60,,184,"country, country hip hop",2025-02-21,2025.0,2.0,2020.0,False,False,False,False,3.2179333333333333,Large,Medium,Current,2,0.0
0T1tCsZ2qPRf6fwphjlNPM,Sober,Hudson Westbrook,Sober,2025-04-25,80,210293,False,Today's Top Country Music ☆ Top 50 Hits,1PhxV2iVCPuR4pN39vf5T0,Nashville,country,73,247662,80,,184,country,2025-04-25,2025.0,4.0,2020.0,False,False,False,False,3.5048833333333334,Large,High,Current,1,0.0
